 Scan No., Date, Room Id, In/Out, Room Type, MAC, Signal Strength
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:2c,-62
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:8a,-63
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:28,-63
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:28,-64
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-64
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:2a,-64
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-65
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-65
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:eb,-66
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-66
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:89,-66
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-69
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:40,-80
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:41,-80
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:42,-81
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-83
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:43,-83
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:51,-83
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:52,-84
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:53,-85
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-85
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:0b,-91
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:09,-91
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:0a,-91
13, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:08,-92
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:13,-58
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:11,-60
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:12,-60
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-61
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-61
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:2c,-62
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:2a,-63
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:28,-64
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:29,-65
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-66
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:eb,-67
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-67
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-67
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:89,-69
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:28,-69
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-71
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:41,-80
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:40,-81
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:43,-81
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:40,-81
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:53,-84
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:42,-84
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:51,-84
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-84
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-85
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:52,-86
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:0b,-91
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:08,-91
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:09,-92
14, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:0a,-92
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e9,-57
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-57
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:ea,-58
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:13,-59
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-59
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:20,-59
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:22,-59
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-60
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:11,-60
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:24,-60
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:21,-60
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:12,-61
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:2c,-63
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:29,-64
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:2a,-64
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:eb,-65
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-66
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-66
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-67
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:28,-68
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-79
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:41,-81
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:42,-81
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:40,-81
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:40,-82
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:43,-83
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:51,-84
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:53,-86
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-86
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:52,-87
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:0b,-90
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:09,-90
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:0a,-92
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b8:77:aa,-92
15, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:08,-93
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:13,-58
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-58
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:22,-62
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:20,-63
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:24,-63
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:28,-65
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:29,-66
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:21,-66
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:eb,-67
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-67
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-67
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-68
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e1,-68
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e3,-68
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:80,-69
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e2,-69
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:81,-71
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:53,-83
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-83
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:40,-83
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:51,-83
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-83
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:43,-84
16, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:52,-85
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e9,-56
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-57
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:13,-58
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:22,-58
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-58
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:ea,-58
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:24,-59
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:12,-59
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:21,-60
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:11,-60
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:20,-61
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:28,-61
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-61
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:29,-62
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-62
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:89,-64
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:eb,-66
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-66
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-66
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e3,-66
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:8c,-66
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e2,-67
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-67
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:8a,-67
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-68
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e1,-71
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:84,-71
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:82,-72
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:40,-82
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:43,-82
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-84
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:53,-85
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:51,-85
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-86
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:0a,-89
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:0b,-90
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:08,-91
17, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:09,-93
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-57
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:13,-58
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:24,-62
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:22,-62
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:29,-63
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:20,-64
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:28,-64
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-65
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e3,-65
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:89,-65
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:8a,-65
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:21,-66
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e2,-66
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e9,-66
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-66
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-66
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-67
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-67
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-67
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:8c,-67
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:eb,-68
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e1,-68
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:ea,-69
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:82,-72
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:03,-73
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:81,-73
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:84,-74
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:01,-74
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:80,-75
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:00,-75
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:02,-80
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:40,-81
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:43,-81
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:53,-86
18, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-86
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-56
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:ea,-56
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-57
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e9,-58
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-58
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:13,-60
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:29,-60
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:12,-60
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:28,-62
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:11,-62
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-63
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:89,-64
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:eb,-66
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:8c,-66
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-66
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-67
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:8a,-67
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-68
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e3,-69
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-70
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e1,-70
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e2,-70
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:84,-74
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:80,-75
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:82,-76
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:81,-76
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:43,-80
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:40,-82
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:53,-84
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-85
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:09,-91
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:08,-93
19, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:82:0a,-93
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:10,-58
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:13,-59
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-62
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:29,-62
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:66:28,-62
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e9,-62
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:ea,-62
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:eb,-63
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-63
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e8,-64
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:89,-64
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-65
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:59:e0,-67
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:82,-67
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:80,-68
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:81,-71
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:84,-72
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:8a,-73
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:88,-75
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:01,-75
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:b6:39:8c,-76
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:80:4b:02,-76
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:53,-85
20, 2014-Sep-24, EN11-3-11/1 LT29, Inside, LT, 00:1a:1e:89:18:50,-85
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:b6:4b:6b,-47
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:b6:4b:68,-47
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:b6:3f:aa,-47
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:b6:4b:6a,-47
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:b6:4b:68,-48
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:b6:4b:69,-48
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:b6:3f:ac,-49
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:b6:3f:a9,-49
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:b6:3f:a8,-49
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:b6:3f:a8,-50
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:89:42:d0,-59
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:89:42:d3,-60
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:89:42:d0,-60
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:89:42:d1,-60
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:b6:82:08,-63
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:b6:82:0b,-63
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:b6:3f:a1,-64
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:89:42:d2,-64
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:b6:3f:a0,-65
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:b6:4b:60,-65
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:b6:82:0a,-67
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:b6:82:08,-68
1, 2014-Sep-24, EN11-4-10 - LT26, Inside, LT, 00:1a:1e:b6:4b:60,-68
